Country Code,Country Name,Subnational Code,Subnational Name
MDV,Maldives,MDV.1541924,Thaa
MDV,Maldives,MDV.1541925,Vaavu
MHL,Marshall Islands,MHL.1572002,Administrative unit not available
MKD,North Macedonia,MKD.2411,East
MKD,North Macedonia,MKD.2412,Northeast
MKD,North Macedonia,MKD.2413,Pelagonia
MKD,North Macedonia,MKD.2414,Polog
MKD,North Macedonia,MKD.2415,Skopje
MKD,North Macedonia,MKD.2416,Southeast
MKD,North Macedonia,MKD.2417,Southwest
MKD,North Macedonia,MKD.2418,Vardar
MLI,Mali,MLI.1551926,Bamako
MLI,Mali,MLI.1551927,Gao
MLI,Mali,MLI.15519271,Ménaka
MLI,Mali,MLI.1551928,Kayes
MLI,Mali,MLI.1551929,Kidal
MLI,Mali,MLI.1551930,Koulikoro
MLI,Mali,MLI.1551931,Mopti
MLI,Mali,MLI.1551932,Ségou
MLI,Mali,MLI.1551933,Sikasso
MLI,Mali,MLI.1551934,Timbuktu
MLT,Malta,MLT.1561935,Attard
MLT,Malta,MLT.1561936,Balzan
MLT,Malta,MLT.1561937,Birgu
MLT,Malta,MLT.1561938,Birkirkara
MLT,Malta,MLT.1561939,Birzebbugia
MLT,Malta,MLT.1561940,Bormla
MLT,Malta,MLT.1561941,Dingli
MLT,Malta,MLT.1561942,Fgura
MLT,Malta,MLT.1561943,Floriana
MLT,Malta,MLT.1561944,Fontana
MLT,Malta,MLT.1561945,Ghajnsielem
MLT,Malta,MLT.1561946,Gharb
MLT,Malta,MLT.1561947,Gharghur
MLT,Malta,MLT.1561948,Ghasri
MLT,Malta,MLT.1561949,Ghaxaq
MLT,Malta,MLT.1561950,Gudja
MLT,Malta,MLT.1561951,Gzira
MLT,Malta,MLT.1561952,Hamrun
MLT,Malta,MLT.1561953,Iklin
MLT,Malta,MLT.1561954,Isla
MLT,Malta,MLT.1561955,Kalkara
MLT,Malta,MLT.1561956,Kercem
MLT,Malta,MLT.1561957,Kirkop
MLT,Malta,MLT.1561958,Lija
MLT,Malta,MLT.1561959,Luqa
MLT,Malta,MLT.1561960,Marsa
MLT,Malta,MLT.1561961,Marsascala
MLT,Malta,MLT.1561962,Marsaxlokk
MLT,Malta,MLT.1561963,Mdina
MLT,Malta,MLT.1561964,Mellieha
MLT,Malta,MLT.1561965,Mgarr
MLT,Malta,MLT.1561966,Mosta
MLT,Malta,MLT.1561967,Mqabba
MLT,Malta,MLT.1561968,Msida
MLT,Malta,MLT.1561969,Munxar
MLT,Malta,MLT.1561970,Nadur
MLT,Malta,MLT.1561971,Naxxar
MLT,Malta,MLT.1561972,Paola
MLT,Malta,MLT.1561973,Pembroke
MLT,Malta,MLT.1561974,Pieta
MLT,Malta,MLT.1561975,Qala
MLT,Malta,MLT.1561976,Qormi
MLT,Malta,MLT.1561977,Qrendi
MLT,Malta,MLT.1561978,Rabat (malta)
MLT,Malta,MLT.1561979,Rabat (victoria)
MLT,Malta,MLT.1561980,Safi
MLT,Malta,MLT.1561981,San Giljan
MLT,Malta,MLT.1561982,San Gwann
MLT,Malta,MLT.1561983,San Lawrenz
MLT,Malta,MLT.1561984,San Pawl Ii-bahar
MLT,Malta,MLT.1561985,Sannat
MLT,Malta,MLT.1561986,Santa Lucija
MLT,Malta,MLT.1561987,Santa Venera
MLT,Malta,MLT.1561988,Siggiewi
MLT,Malta,MLT.1561989,Sliema
MLT,Malta,MLT.1561990,Swieqi
MLT,Malta,MLT.1561991,Ta' Xbiex
MLT,Malta,MLT.1561992,Tarxien
MLT,Malta,MLT.1561993,Valletta
MLT,Malta,MLT.1561994,Xaghra
MLT,Malta,MLT.1561995,Xewkija
MLT,Malta,MLT.1561996,Xghajra
MLT,Malta,MLT.1561997,Zabbar
MLT,Malta,MLT.1561998,Zebbug (gozo)
MLT,Malta,MLT.1561999,Zebbug (malta)
MLT,Malta,MLT.1562000,Zejtun
MLT,Malta,MLT.1562001,Zurrieq
MMR,Myanmar,MMR.1711,Ayeyarwady
MMR,Myanmar,MMR.1712,Bago
MMR,Myanmar,MMR.1713,Chin
MMR,Myanmar,MMR.1714,Kachin
MMR,Myanmar,MMR.1715,Kayah
MMR,Myanmar,MMR.1716,Kayin
MMR,Myanmar,MMR.1717,Magway
MMR,Myanmar,MMR.1718,Mandalay
MMR,Myanmar,MMR.1719,Mon
MMR,Myanmar,MMR.17110,Naypyidaw
MMR,Myanmar,MMR.17111,Rakhine
MMR,Myanmar,MMR.17112,Sagaing
MMR,Myanmar,MMR.17113,Shan
MMR,Myanmar,MMR.17114,Tanintharyi
MMR,Myanmar,MMR.17115,Yangon
MNE,Montenegro,MNE.264725350,Andrijevica
MNE,Montenegro,MNE.264725351,Bar
MNE,Montenegro,MNE.264725352,Berane
MNE,Montenegro,MNE.264725353,Bijelo Polje
MNE,Montenegro,MNE.264725354,Budva
MNE,Montenegro,MNE.264725355,Cetinje
MNE,Montenegro,MNE.264725356,Danilovgrad
MNE,Montenegro,MNE.264725357,Herceg Novi
MNE,Montenegro,MNE.264725358,Kolasin
MNE,Montenegro,MNE.264725359,Kotor
MNE,Montenegro,MNE.264725360,Mojkovac
MNE,Montenegro,MNE.264725361,Niksic
MNE,Montenegro,MNE.264725362,Plav
MNE,Montenegro,MNE.264725363,Pljevlja
MNE,Montenegro,MNE.264725364,Pluzine
MNE,Montenegro,MNE.264725365,Podgorica
MNE,Montenegro,MNE.264725366,Rozaj
MNE,Montenegro,MNE.264725367,Savnik
MNE,Montenegro,MNE.264725368,Tivat
MNE,Montenegro,MNE.264725369,Ulcinj
MNE,Montenegro,MNE.264725370,Zabljak
MNG,Mongolia,MNG.1672075,Arxangai
MNG,Mongolia,MNG.1672076,Bayan-O'lgii
MNG,Mongolia,MNG.1672077,Bayanxongor
MNG,Mongolia,MNG.1672078,Bulgan
MNG,Mongolia,MNG.1672079,Darxan-Uul
MNG,Mongolia,MNG.1672081,Dornod
MNG,Mongolia,MNG.1672082,Dornogovi
MNG,Mongolia,MNG.1672083,Dundgovi
MNG,Mongolia,MNG.1672085,Govi-Altai
MNG,Mongolia,MNG.1672084,Govisu'mber
MNG,Mongolia,MNG.1672089,O'mnogovi
MNG,Mongolia,MNG.1672091,O'vorxangai
MNG,Mongolia,MNG.1672090,Orxon
MNG,Mongolia,MNG.1672092,Selenge
MNG,Mongolia,MNG.1672093,Su'xbaatar
MNG,Mongolia,MNG.1672094,To'v
MNG,Mongolia,MNG.1672095,Ulaanbaatar
MNG,Mongolia,MNG.1672096,Uvs
MNG,Mongolia,MNG.1672086,Xentii
MNG,Mongolia,MNG.1672088,Xo'vsgol
MNG,Mongolia,MNG.1672087,Xovd
MNG,Mongolia,MNG.1672097,Zavxan
MRT,Mauritania,MRT.1592004,Adrar
MRT,Mauritania,MRT.1592005,Assaba
MRT,Mauritania,MRT.1592006,Brakna
MRT,Mauritania,MRT.1592007,Dakhlet-Nouadhibou
MRT,Mauritania,MRT.1592008,Gorgol
MRT,Mauritania,MRT.1592009,Guidimakha
MRT,Mauritania,MRT.1592010,Hodh Ech Chargi
MRT,Mauritania,MRT.1592011,Hodh El Gharbi
MRT,Mauritania,MRT.1592012,Inchiri
MRT,Mauritania,MRT.1592013,Nouakchott
MRT,Mauritania,MRT.1592014,Tagant
MRT,Mauritania,MRT.1592015,Tiris-Zemmour
MRT,Mauritania,MRT.1592016,Trarza
MUS,Mauritius,MUS.1602017,Administrative unit not available
MUS,Mauritius,MUS.1602018,Black River
MUS,Mauritius,MUS.1602019,Flacq
MUS,Mauritius,MUS.1602020,Grand Port
MUS,Mauritius,MUS.1602021,Moka
MUS,Mauritius,MUS.1602022,Pamplemousses
MUS,Mauritius,MUS.1602023,Plaines Wilhems
MUS,Mauritius,MUS.1602024,Port Louis
MUS,Mauritius,MUS.1602025,Riviere Du Rempart
MUS,Mauritius,MUS.1602026,Savanne
MWI,Malawi,MWI.15265268,Area under National Administration
MWI,Malawi,MWI.1521888,Central Region
MWI,Malawi,MWI.1521889,Northern Region
MWI,Malawi,MWI.1521890,Southern Region
MYS,Malaysia,MYS.1531891,Johor
MYS,Malaysia,MYS.1531892,Kedah
MYS,Malaysia,MYS.1531893,Kelantan
MYS,Malaysia,MYS.1531894,Kuala Lumpur
MYS,Malaysia,MYS.15337336,Labuan
MYS,Malaysia,MYS.1531895,Melaka
MYS,Malaysia,MYS.1531896,Negeri Sembilan
MYS,Malaysia,MYS.1531897,Pahang
MYS,Malaysia,MYS.1531898,Perak
MYS,Malaysia,MYS.1531899,Perlis
MYS,Malaysia,MYS.1531900,Pulau Pinang
MYS,Malaysia,MYS.1531901,Sabah
MYS,Malaysia,MYS.1531902,Sarawak
MYS,Malaysia,MYS.1531903,Selangor
MYS,Malaysia,MYS.1531904,Terengganu
NAM,Namibia,NAM.1722137,Caprivi
NAM,Namibia,NAM.1722138,Erongo
NAM,Namibia,NAM.1722139,Hardap
NAM,Namibia,NAM.1722140,Karas
NAM,Namibia,NAM.1722141,Kavango
NAM,Namibia,NAM.1722142,Khomas
NAM,Namibia,NAM.1722143,Kunene
NAM,Namibia,NAM.1722144,Ohangwena
NAM,Namibia,NAM.1722145,Omaheke
NAM,Namibia,NAM.1722146,Omusati
NAM,Namibia,NAM.1722147,Oshana
NAM,Namibia,NAM.1722148,Oshikoto
NAM,Namibia,NAM.1722149,Otjozondjupa
NGA,Nigeria,NGA.18265698,Abia
NGA,Nigeria,NGA.1822221,Abuja
NGA,Nigeria,NGA.1822211,Adamawa
NGA,Nigeria,NGA.1822212,Akwa Ibom
NGA,Nigeria,NGA.1822213,Anambra
NGA,Nigeria,NGA.18265699,Bauchi
NGA,Nigeria,NGA.18265700,Bayelsa
NGA,Nigeria,NGA.1822215,Benue
NGA,Nigeria,NGA.1822216,Borno
NGA,Nigeria,NGA.1822217,Cross River
NGA,Nigeria,NGA.1822218,Delta
NGA,Nigeria,NGA.18265701,Ebonyi
NGA,Nigeria,NGA.1822219,Edo
NGA,Nigeria,NGA.18265702,Ekiti
NGA,Nigeria,NGA.18265703,Enugu
NGA,Nigeria,NGA.18265704,Gombe
NGA,Nigeria,NGA.1822222,Imo
NGA,Nigeria,NGA.1822223,Jigawa
NGA,Nigeria,NGA.1822224,Kaduna
NGA,Nigeria,NGA.1822225,Kano
NGA,Nigeria,NGA.1822226,Katsina
NGA,Nigeria,NGA.1822227,Kebbi
NGA,Nigeria,NGA.1822228,Kogi
NGA,Nigeria,NGA.1822229,Kwara
NGA,Nigeria,NGA.1822230,Lagos
NGA,Nigeria,NGA.18265705,Nassarawa
NGA,Nigeria,NGA.1822231,Niger
NGA,Nigeria,NGA.1822232,Ogun
NGA,Nigeria,NGA.18265706,Ondo
NGA,Nigeria,NGA.1822234,Osun
NGA,Nigeria,NGA.1822235,Oyo
NGA,Nigeria,NGA.18265707,Plateau
NGA,Nigeria,NGA.18265708,Rivers
NGA,Nigeria,NGA.18265709,Sokoto
NGA,Nigeria,NGA.1822239,Taraba
NGA,Nigeria,NGA.1822240,Yobe
NGA,Nigeria,NGA.18265710,Zamfara
NIC,Nicaragua,NIC.1801,Boaco
NIC,Nicaragua,NIC.1802,Carazo
NIC,Nicaragua,NIC.1803,Chinandega
NIC,Nicaragua,NIC.1804,Chontales
NIC,Nicaragua,NIC.1805,Estelí
NIC,Nicaragua,NIC.1806,Granada
NIC,Nicaragua,NIC.1807,Jinotega
NIC,Nicaragua,NIC.1808,León
NIC,Nicaragua,NIC.1809,Madriz
NIC,Nicaragua,NIC.18010,Managua
NIC,Nicaragua,NIC.18011,Masaya
NIC,Nicaragua,NIC.18012,Matagalpa
NIC,Nicaragua,NIC.18013,Nueva Segovia
NIC,Nicaragua,NIC.18014,Región Autónoma del Caribe Norte
NIC,Nicaragua,NIC.18015,Región Autónoma del Caribe Sur
NIC,Nicaragua,NIC.18016,Río San Juan
NIC,Nicaragua,NIC.18017,Rivas
ABW,Aruba (Neth.),ABW.14465,Administrative unit not available
NLD,Netherlands,NLD.1772158,Drenthe
NLD,Netherlands,NLD.1772159,Flevoland
NLD,Netherlands,NLD.1772160,Friesland
NLD,Netherlands,NLD.1772161,Gelderland
NLD,Netherlands,NLD.1772162,Groningen
NLD,Netherlands,NLD.1772163,Limburg
NLD,Netherlands,NLD.1772164,Noord-brabant
NLD,Netherlands,NLD.1772165,Noord-holland
NLD,Netherlands,NLD.1772166,Overijssel
NLD,Netherlands,NLD.1772167,Utrecht
NLD,Netherlands,NLD.1772168,Zeeland
NLD,Netherlands,NLD.1772169,Zuid-holland
BES,"Bonaire, Sint Eustatius and Saba",BES.7500175101,Bonaire
BES,"Bonaire, Sint Eustatius and Saba",BES.7500375103,Saba
BES,"Bonaire, Sint Eustatius and Saba",BES.7500475104,Sint Eustatius
CUW,Curaçao (Neth.),CUW.7500275102,Administrative unit not available
SXM,Sint Maarten (Neth.),SXM.7500575105,Administrative unit not available
BVT,Bouvet Island (Nor.),BVT.36664,Administrative unit not available
NOR,Norway,NOR.1862244,Akershus
NOR,Norway,NOR.1862245,Aust-agder
NOR,Norway,NOR.1862246,Buskerud
NOR,Norway,NOR.1862247,Finnmark
NOR,Norway,NOR.1862248,Hedmark
NOR,Norway,NOR.1862249,Hordaland
NOR,Norway,NOR.1862250,Moere Og Romsdal
NOR,Norway,NOR.1862251,Nord-troendelag
NOR,Norway,NOR.1862252,Nordland
NOR,Norway,NOR.1862253,Oestfold
NOR,Norway,NOR.1862254,Oppland
NOR,Norway,NOR.1862255,Oslo
